Date,Close XRP,Volume XRP,Market Cap XRP
2015-05-22,0.0066489999999999995,314421.0,212173999
2015-05-23,0.0068,298160.0,216976555
2015-05-24,0.006809,149015.0,217270752
2015-05-25,0.006925,315919.0,220963210
2015-05-26,0.006794,503514.0,216773298
2015-05-27,0.0069370000000000005,536465.0,221341645
2015-05-28,0.007857,1242990.0,250709638
2015-05-29,0.009056,1949750.0,288977883
2015-05-30,0.008409,487228.0,268322839
2015-05-31,0.00829,248303.0,264525084
2015-06-01,0.007579000000000001,777565.0,241819596
2015-06-02,0.007981,506304.0,254649068
2015-06-03,0.008012,388480.0,255650996
2015-06-04,0.007879,241573.0,251418965
2015-06-05,0.007956,198828.0,253880072
2015-06-06,0.007905,108750.0,252241248
2015-06-07,0.007873999999999999,100994.0,251248892
2015-06-08,0.008,227074.0,255252458
2015-06-09,0.007995,211828.0,255105360
2015-06-10,0.007999,260571.0,255222145
2015-06-11,0.008042,196404.0,256615273
2015-06-12,0.008057,138738.0,257093901
2015-06-13,0.008093000000000001,80646.0,258231122
2015-06-14,0.008147,315884.0,259949716
2015-06-15,0.008579,658174.0,273737721
2015-06-16,0.009424,1523530.0,300695341
2015-06-17,0.009678,1050540.0,308824683
2015-06-18,0.010251999999999999,1117100.0,327129662
2015-06-19,0.011207,1650080.0,357595947
2015-06-20,0.011039,660909.0,352248074
2015-06-21,0.010314,564947.0,329104801
2015-06-22,0.010567,623012.0,337174474
2015-06-23,0.010667,487296.0,340371711
2015-06-24,0.010914,662015.0,348256314
2015-06-25,0.011048,328795.0,352522487
2015-06-26,0.011288,344441.0,360170967
2015-06-27,0.011445,347201.0,365183800
2015-06-28,0.011467,255832.0,365898552
2015-06-29,0.011977,840533.0,382155959
2015-06-30,0.01132,1028230.0,361188850
2015-07-01,0.011198,558248.0,357324724
2015-07-02,0.011037,404117.0,352168302
2015-07-03,0.011099,251150.0,354159396
2015-07-04,0.010782,138329.0,344038003
2015-07-05,0.010022,801046.0,319771550
2015-07-06,0.009873,928027.0,315019728
2015-07-07,0.00958,612402.0,305688710
2015-07-08,0.009448999999999999,803026.0,301504861
2015-07-09,0.008987,935172.0,286762472
2015-07-10,0.008847,1344950.0,282298466
2015-07-11,0.008615000000000001,407434.0,274895682
2015-07-12,0.008614,423951.0,274849734
2015-07-13,0.008569,1023880.0,273422464
2015-07-14,0.008631,791771.0,275389626
2015-07-15,0.008516,572785.0,271723334
2015-07-16,0.008062,782856.0,257243552
2015-07-17,0.008026,299869.0,256083995
2015-07-18,0.00806,68213.0,257171120
2015-07-19,0.008091,85865.0,258180387
2015-07-20,0.007948,285165.0,253622570
2015-07-21,0.007711,525732.0,246055138
2015-07-22,0.007579000000000001,367888.0,241821830
2015-07-23,0.007487000000000001,182970.0,238890391
2015-07-24,0.0076560000000000005,277406.0,244301763
2015-07-25,0.007888,237028.0,251706780
2015-07-26,0.008115,233266.0,258947150
2015-07-27,0.008562,666090.0,273212187
2015-07-28,0.008449,143142.0,269583546
2015-07-29,0.008519,174525.0,271820336
2015-07-30,0.008491,324219.0,270924344
2015-07-31,0.008437,423581.0,269207983
2015-08-01,0.008222,196429.0,262351792
2015-08-02,0.00823,206009.0,262606741
2015-08-03,0.008281,231262.0,264229291
2015-08-04,0.008270999999999999,178712.0,263927436
2015-08-05,0.008223999999999999,219269.0,262431563
2015-08-06,0.008024,375521.0,256049215
2015-08-07,0.008152,363643.0,260132552
2015-08-08,0.008476000000000001,678295.0,270458798
2015-08-09,0.008808,531969.0,281048608
2015-08-10,0.00875,472973.0,279204613
2015-08-11,0.008591,282461.0,274114561
2015-08-12,0.008270999999999999,287463.0,263918821
2015-08-13,0.008147,202934.0,259964713
2015-08-14,0.008337,423163.0,266013937
2015-08-15,0.00842,176135.0,268681491
2015-08-16,0.008315000000000001,301654.0,265314820
2015-08-17,0.008301000000000001,337092.0,264886926
2015-08-18,0.007552,291729.0,240968276
2015-08-19,0.007758,474702.0,247561540
2015-08-20,0.007872,215415.0,251182204
2015-08-21,0.007881,265646.0,251465552
2015-08-22,0.007722,182227.0,246396240
2015-08-23,0.007552,157580.0,240977211
2015-08-24,0.007397,546516.0,240320439
2015-08-25,0.007126,593316.0,231516124
2015-08-26,0.007492,196124.0,243400325
2015-08-27,0.007551,202412.0,245332401
2015-08-28,0.0074329999999999995,414310.0,241477345
2015-08-29,0.007751000000000001,365144.0,251807633
2015-08-30,0.00805,408809.0,261545011
2015-08-31,0.007884,635572.0,256125971
2015-09-01,0.007815,401903.0,253894678
2015-09-02,0.0077,398976.0,250163403
2015-09-03,0.007431,322054.0,241410095
2015-09-04,0.0073549999999999996,472228.0,238951384
2015-09-05,0.007859999999999999,856833.0,255366396
2015-09-06,0.007891,284050.0,256355013
2015-09-07,0.007918000000000001,234100.0,257233820
2015-09-08,0.007831,193672.0,254430085
2015-09-09,0.007678,254159.0,249441189
2015-09-10,0.007663,234873.0,248947043
2015-09-11,0.008444,77796.0,274338883
2015-09-12,0.008197,24819.0,266310712
2015-09-13,0.008532,62875.0,277183878
2015-09-14,0.007404000000000001,274835.0,240544283
2015-09-15,0.00772,676501.0,250794650
2015-09-16,0.007426,316497.0,241246679
2015-09-17,0.007372,544100.0,239501085
2015-09-18,0.007529000000000001,501172.0,244604014
2015-09-19,0.007481999999999999,441298.0,243072843
2015-09-20,0.0076370000000000006,445039.0,248113070
2015-09-21,0.007247,245324.0,235432257
2015-09-22,0.007168000000000001,252173.0,232860812
2015-09-23,0.006668,985902.0,216639430
2015-09-24,0.00671,400287.0,217986393
2015-09-25,0.00665,403453.0,216056591
2015-09-26,0.006501000000000001,439274.0,211215842
2015-09-27,0.006536,269143.0,212348708
2015-09-28,0.006293,602856.0,204464785
2015-09-29,0.005579,964995.0,181263303
2015-09-30,0.005520000000000001,719793.0,179340648
2015-10-01,0.005448,557597.0,177004743
2015-10-02,0.005868,587722.0,190642010
2015-10-03,0.005517,395715.0,179225965
2015-10-04,0.005236,355762.0,170115935
2015-10-05,0.005007999999999999,623667.0,162687173
2015-10-06,0.005328,349154.0,173102905
2015-10-07,0.005375,373080.0,174626604
2015-10-08,0.005031,665310.0,163445448
2015-10-09,0.004983,851326.0,161881464
2015-10-10,0.005037,163088.0,163652074
2015-10-11,0.005182,134555.0,168360595
2015-10-12,0.00526,123326.0,174407642
2015-10-13,0.005377000000000001,355659.0,178264372
2015-10-14,0.005418,338407.0,179651296
2015-10-15,0.005399,440929.0,179016355
2015-10-16,0.005398,342598.0,178961979
2015-10-17,0.005203,394980.0,172518401
2015-10-18,0.004979,242340.0,165079805
2015-10-19,0.005043,300024.0,167213407
2015-10-20,0.004731,420949.0,156864358
2015-10-21,0.004697,243503.0,155743347
2015-10-22,0.004723,305170.0,156609719
2015-10-23,0.004677000000000001,296217.0,155065302
2015-10-24,0.0046619999999999995,189900.0,154574922
2015-10-25,0.004556,287103.0,151059369
2015-10-26,0.004675,427011.0,154999653
2015-10-27,0.004649,357602.0,154153838
2015-10-28,0.004675,350369.0,155011589
2015-10-29,0.004634,550253.0,153650858
2015-10-30,0.004839,997172.0,160443571
2015-10-31,0.004686999999999999,319312.0,155388907
2015-11-01,0.004901,490105.0,162511524
2015-11-02,0.005156,572974.0,170957406
2015-11-03,0.005383,1030430.0,178480219
2015-11-04,0.004947,1354340.0,164036379
2015-11-05,0.0045060000000000005,1181010.0,149392606
2015-11-06,0.004562,786513.0,151266264
2015-11-07,0.004693999999999999,367144.0,155645868
2015-11-08,0.004647,312859.0,154064648
2015-11-09,0.004609,305337.0,152823942
2015-11-10,0.004406,414631.0,146082290
2015-11-11,0.004264,446177.0,141370129
2015-11-12,0.004541,503812.0,150545779
2015-11-13,0.004477,329838.0,148453291
2015-11-14,0.004328,144356.0,143484501
2015-11-15,0.004164999999999999,273892.0,138079707
2015-11-16,0.004234,351725.0,140396994
2015-11-17,0.00425,243681.0,140926499
2015-11-18,0.004258,246794.0,141185781
2015-11-19,0.004222,173712.0,140000446
2015-11-20,0.004227000000000001,312768.0,140152965
2015-11-21,0.0042450000000000005,182628.0,140755081
2015-11-22,0.004267,174556.0,141487171
2015-11-23,0.004288,314451.0,142181462
2015-11-24,0.004242,197940.0,140641687
2015-11-25,0.004318,197356.0,143159570
2015-11-26,0.004291,400520.0,142280267
2015-11-27,0.004275999999999999,199790.0,141779277
2015-11-28,0.0042380000000000004,195480.0,142138378
2015-11-29,0.004299,197822.0,144183156
2015-11-30,0.004201,272695.0,140894139
2015-12-01,0.00409,312401.0,137170477
2015-12-02,0.004173,328403.0,139949725
2015-12-03,0.004262,139104.0,142943612
2015-12-04,0.0047539999999999995,930102.0,159451746
2015-12-05,0.005301,716241.0,177794378
2015-12-06,0.005344,1002000.0,179217036
2015-12-07,0.00556,866871.0,186466154
2015-12-08,0.006775,2423870.0,227221522
2015-12-09,0.008523000000000001,5702470.0,285840607
2015-12-10,0.008444,3223520.0,283195173
2015-12-11,0.008440999999999999,3465490.0,283078128
2015-12-12,0.008536,1317990.0,286272234
2015-12-13,0.008779,1394050.0,294425521
2015-12-14,0.007614,2433140.0,255361781
2015-12-15,0.006684000000000001,4908540.0,224173639
2015-12-16,0.006755,1249850.0,226552114
2015-12-17,0.006693999999999999,556682.0,224510020
2015-12-18,0.0063869999999999994,833330.0,214187866
2015-12-19,0.006291,452403.0,210998120
2015-12-20,0.006235,577803.0,209113987
2015-12-21,0.006268999999999999,512514.0,210237491
2015-12-22,0.006193,460222.0,207692335
2015-12-23,0.006021,364178.0,201945024
2015-12-24,0.005971,332166.0,200241322
2015-12-25,0.006487000000000001,815998.0,217541275
2015-12-26,0.006174,665210.0,207055124
2015-12-27,0.006343,465856.0,212734354
2015-12-28,0.00634,469583.0,212634412
2015-12-29,0.0062640000000000005,312612.0,210089591
2015-12-30,0.006182,280345.0,207320069
2015-12-31,0.00604,374355.0,202579217
2016-01-01,0.005954999999999999,211767.0,199716461
2016-01-02,0.006065,278539.0,203395183
2016-01-03,0.006017,291723.0,201799471
2016-01-04,0.005958,310820.0,199807683
2016-01-05,0.006044,381554.0,202711354
2016-01-06,0.0060030000000000005,316235.0,201334978
2016-01-07,0.006039,426048.0,202538636
2016-01-08,0.005933,288641.0,198988028
2016-01-09,0.005982,310336.0,200621636
2016-01-10,0.005956,195011.0,199751004
2016-01-11,0.005895,216286.0,197691806
2016-01-12,0.005854,310414.0,196340918
2016-01-13,0.005794,497284.0,194303853
2016-01-14,0.005529,849371.0,185440579
2016-01-15,0.005229,441054.0,175378341
2016-01-16,0.005111999999999999,304209.0,171445070
2016-01-17,0.005266,473175.0,176601451
2016-01-18,0.005326,514295.0,178621411
2016-01-19,0.0052710000000000005,226472.0,176766120
2016-01-20,0.005381,722260.0,180460604
2016-01-21,0.005313,344950.0,178169997
2016-01-22,0.0051140000000000005,355595.0,171522877
2016-01-23,0.00512,310286.0,171714711
2016-01-24,0.005219,341789.0,175044643
2016-01-25,0.005135,412095.0,174168241
2016-01-26,0.005419,904781.0,183813443
2016-01-27,0.0065060000000000005,2544770.0,220680606
2016-01-28,0.006226,2203940.0,211185670
2016-01-29,0.006840000000000001,2895430.0,231998413
2016-01-30,0.006634,1233320.0,225029173
2016-01-31,0.006399,977856.0,217061662
2016-02-01,0.006542,830380.0,221895966
2016-02-02,0.006768000000000001,809854.0,229580922
2016-02-03,0.006883,803366.0,233457659
2016-02-04,0.0069700000000000005,1174600.0,236439242
2016-02-05,0.007262,1186010.0,246331045
2016-02-06,0.007922,1859040.0,268722771
2016-02-07,0.008338,2460140.0,282831191
2016-02-08,0.007991,1048160.0,272413777
2016-02-09,0.007815,866765.0,266434243
2016-02-10,0.007853,668185.0,267731059
2016-02-11,0.007815,565522.0,266426061
2016-02-12,0.007979,816579.0,272024118
2016-02-13,0.008256999999999999,684444.0,281503759
2016-02-14,0.00859,1144830.0,292842373
2016-02-15,0.008631,734275.0,294225779
2016-02-16,0.008451,1012220.0,288097950
2016-02-17,0.008138,1556320.0,277428199
2016-02-18,0.007995,854073.0,272566504
2016-02-19,0.008245,710808.0,281070464
2016-02-20,0.008253,515312.0,281338077
2016-02-21,0.0081,472569.0,276146724
2016-02-22,0.00805,607198.0,274441841
2016-02-23,0.00797,807140.0,271693437
2016-02-24,0.008076,473097.0,275320703
2016-02-25,0.008027,825297.0,273659115
2016-02-26,0.008058,579986.0,274701613
2016-02-27,0.007972,417576.0,271780028
2016-02-28,0.007889,570935.0,268939238
2016-02-29,0.007923000000000001,689215.0,270086736
2016-03-01,0.008006000000000001,738772.0,272919685
2016-03-02,0.008029999999999999,409388.0,273755592
2016-03-03,0.008162,685240.0,278236492
2016-03-04,0.008095999999999999,567974.0,276000474
2016-03-05,0.007878,1148690.0,268564921
2016-03-06,0.007859999999999999,569577.0,267938672
2016-03-07,0.007918000000000001,587059.0,269917986
2016-03-08,0.007949,655974.0,271000711
2016-03-09,0.008056,396527.0,274645363
2016-03-10,0.008190000000000001,1348660.0,279219331
2016-03-11,0.008803,2831220.0,300094176
2016-03-12,0.0087,1536850.0,296599183
2016-03-13,0.008634999999999999,860868.0,294382597
2016-03-14,0.008479,846750.0,289054880
2016-03-15,0.008186,284572.0,279058082
2016-03-16,0.008178,219047.0,281664758
2016-03-17,0.008287000000000001,176475.0,285388741
2016-03-18,0.008119,229313.0,279626262
2016-03-19,0.008015999999999999,164010.0,276057258
2016-03-20,0.00796,115984.0,274132069
2016-03-21,0.008047,79784.0,277140392
2016-03-22,0.00811,604214.0,279308037
2016-03-23,0.008331999999999999,1022850.0,286936469
2016-03-24,0.00823,965196.0,283450809
2016-03-25,0.008191,753671.0,282099733
2016-03-26,0.008066,309664.0,277778218
2016-03-27,0.008029000000000001,418222.0,276504976
2016-03-28,0.007564,2114600.0,260490437
2016-03-29,0.007566,1116900.0,260561383
2016-03-30,0.007331999999999999,1210630.0,252508308
2016-03-31,0.007391,1036210.0,254561613
2016-04-01,0.007418000000000001,827273.0,255468415
2016-04-02,0.007501000000000001,390399.0,258343800
2016-04-03,0.007503,250112.0,258390982
2016-04-04,0.007490999999999999,300359.0,257993202
2016-04-05,0.007474,464037.0,257409790
2016-04-06,0.0072959999999999995,796790.0,251279493
2016-04-07,0.006875,1450030.0,236790984
2016-04-08,0.006670999999999999,859428.0,229740454
2016-04-09,0.006288,1032700.0,216544818
2016-04-10,0.005937,774554.0,204468477
2016-04-11,0.0060479999999999996,1871520.0,208301290
2016-04-12,0.0058850000000000005,1085670.0,202681392
2016-04-13,0.005695,1384420.0,196124041
2016-04-14,0.006289,192592.0,216578224
2016-04-15,0.006423999999999999,156069.0,221235184
2016-04-16,0.006509999999999999,70487.0,226997195
2016-04-17,0.006499,54782.0,226618870
2016-04-18,0.006987,1066190.0,243625023
2016-04-19,0.007118000000000001,426257.0,248207116
2016-04-20,0.007244,1301350.0,252591504
2016-04-21,0.0074329999999999995,1011580.0,259194585
2016-04-22,0.0072840000000000005,955674.0,253977882
2016-04-23,0.007345999999999999,345650.0,256160662
2016-04-24,0.0072510000000000005,472274.0,252846394
2016-04-25,0.0072829999999999995,605219.0,253951033
2016-04-26,0.007095000000000001,884879.0,247401301
2016-04-27,0.006725,797081.0,234481409
2016-04-28,0.006686,752872.0,233146636
2016-04-29,0.006759,538253.0,235687516
2016-04-30,0.006812,406123.0,237520563
2016-05-01,0.006790999999999999,241733.0,236803663
2016-05-02,0.006714,585826.0,234112149
2016-05-03,0.00656,329125.0,228738537
2016-05-04,0.006323,563556.0,220466989
2016-05-05,0.006193,509188.0,215932317
2016-05-06,0.006399,680334.0,223110035
2016-05-07,0.006490000000000001,351537.0,226283434
2016-05-08,0.006404000000000001,389914.0,223293444
2016-05-09,0.006399,351209.0,223117706
2016-05-10,0.006272,404295.0,218711351
2016-05-11,0.006189,476708.0,215784823
2016-05-12,0.006167,362896.0,215037238
2016-05-13,0.006109000000000001,478095.0,213027756
2016-05-14,0.006072999999999999,274107.0,211772135
2016-05-15,0.0060609999999999995,304621.0,211328954
2016-05-16,0.006022,389621.0,209976747
2016-05-17,0.006023,319996.0,210021030
2016-05-18,0.006028,701256.0,210201301
2016-05-19,0.006032,797005.0,210333802
2016-05-20,0.006084,549413.0,212133375
2016-05-21,0.00599,217884.0,208852929
2016-05-22,0.005936,273758.0,206990942
2016-05-23,0.005909,507430.0,206042165
2016-05-24,0.005961999999999999,471659.0,207881488
2016-05-25,0.005756,517124.0,200702724
2016-05-26,0.0056689999999999996,678744.0,197668452
2016-05-27,0.005679,1073760.0,198026902
2016-05-28,0.005682,889921.0,198112330
2016-05-29,0.0056619999999999995,829452.0,197443897
2016-05-30,0.005748,476095.0,200431446
2016-05-31,0.005706,847636.0,198966264
2016-06-01,0.005809,1018470.0,202565758
2016-06-02,0.005765999999999999,611429.0,201039207
2016-06-03,0.005827000000000001,437813.0,203165499
2016-06-04,0.0057799999999999995,617159.0,201547244
2016-06-05,0.005796,544201.0,202093287
2016-06-06,0.005769,690096.0,201165432
2016-06-07,0.0057799999999999995,783409.0,201527717
2016-06-08,0.00577,754945.0,201207623
2016-06-09,0.005788000000000001,520793.0,201804575
2016-06-10,0.005736,526917.0,200010581
2016-06-11,0.005765999999999999,398757.0,201050365
2016-06-12,0.005852,1133540.0,204052210
2016-06-13,0.005824,1537720.0,203072051
2016-06-14,0.007104999999999999,9904250.0,247748593
2016-06-15,0.006887000000000001,3269290.0,240130135
2016-06-16,0.0066760000000000005,3072370.0,234389861
2016-06-17,0.006693000000000001,2143830.0,234987756
2016-06-18,0.0066040000000000005,1190870.0,231856093
2016-06-19,0.006813,2413110.0,239176180
2016-06-20,0.006626000000000001,1710410.0,232628828
2016-06-21,0.0061719999999999995,3258040.0,216679466
2016-06-22,0.006495,5052140.0,228021211
2016-06-23,0.006381,3207640.0,224010085
2016-06-24,0.0064340000000000005,2408230.0,225877145
2016-06-25,0.006414,1175110.0,225170415
2016-06-26,0.0064,1236360.0,226212527
2016-06-27,0.006398,1136160.0,226160922
2016-06-28,0.006773,3149120.0,239386682
2016-06-29,0.006776999999999999,2063960.0,239546446
2016-06-30,0.006657,1046580.0,235302730
2016-07-01,0.0067870000000000005,993538.0,239883568
2016-07-02,0.006698999999999999,503769.0,236791502
2016-07-03,0.006606999999999999,536311.0,233547096
2016-07-04,0.007028,875970.0,248400533
2016-07-05,0.006698999999999999,598865.0,236777718
2016-07-06,0.006691,600195.0,236487527
2016-07-07,0.0065980000000000006,789693.0,233226861
2016-07-08,0.0067150000000000005,604076.0,237363754
2016-07-09,0.006679000000000001,577447.0,236078574
2016-07-10,0.006673999999999999,571047.0,235903258
2016-07-11,0.006534000000000001,722627.0,230947046
2016-07-12,0.00635,977958.0,224435258
2016-07-13,0.006411,942245.0,226589948
2016-07-14,0.006385,682894.0,226270440
2016-07-15,0.006442,753167.0,228293610
2016-07-16,0.006572,659904.0,232898103
2016-07-17,0.0065379999999999995,529265.0,231694974
2016-07-18,0.006481999999999999,442793.0,229706533
2016-07-19,0.006405,550843.0,226990900
2016-07-20,0.0063950000000000005,790117.0,226619152
2016-07-21,0.006416,811193.0,228101447
2016-07-22,0.0063030000000000004,780192.0,224070061
2016-07-23,0.0063170000000000006,356569.0,224560297
2016-07-24,0.006286,315687.0,223450777
2016-07-25,0.006246,881632.0,222056856
2016-07-26,0.005998,1547830.0,213216247
2016-07-27,0.0059689999999999995,1370090.0,212199157
2016-07-28,0.005974,1264650.0,212363013
2016-07-29,0.006111,779667.0,217239070
2016-07-30,0.006121,442025.0,217588528
2016-07-31,0.005945000000000001,648205.0,211342369
2016-08-01,0.005906000000000001,958956.0,209968356
2016-08-02,0.00569,1553690.0,202266419
2016-08-03,0.005646,1570660.0,200710745
2016-08-04,0.005816,1007960.0,206790426
2016-08-05,0.006447,697388.0,229249140
2016-08-06,0.006337,2164530.0,225316083
2016-08-07,0.006178,1303100.0,219668424
2016-08-08,0.006027,722628.0,214299540
2016-08-09,0.006163,1105300.0,219145368
2016-08-10,0.006194,865808.0,220257619
2016-08-11,0.006189,407711.0,220083687
2016-08-12,0.006123,646843.0,217713387
2016-08-13,0.006092,602600.0,216632778
2016-08-14,0.005994,499048.0,213138489
2016-08-15,0.006045,488337.0,214946616
2016-08-16,0.00614,1249860.0,218332809
2016-08-17,0.006109000000000001,1352830.0,217221264
2016-08-18,0.006122,1080170.0,217700346
2016-08-19,0.0061189999999999994,1356390.0,217618198
2016-08-20,0.006114,399635.0,217425096
2016-08-21,0.006052,411952.0,215211001
2016-08-22,0.006,686434.0,213377776
2016-08-23,0.006019,979256.0,214062702
2016-08-24,0.006052,1118660.0,215204244
2016-08-25,0.006079,716326.0,216190105
2016-08-26,0.00603,578722.0,214449665
2016-08-27,0.005975,233262.0,212477356
2016-08-28,0.005963,592108.0,212054160
2016-08-29,0.006131,1527760.0,218036878
2016-08-30,0.006026,928043.0,214307059
2016-08-31,0.006012,1169040.0,213816293
2016-09-01,0.005984000000000001,660021.0,211326273
2016-09-02,0.0059700000000000005,583636.0,210838195
2016-09-03,0.005964,698318.0,210639715
2016-09-04,0.005954,800373.0,210268888
2016-09-05,0.005932,784460.0,209501807
2016-09-06,0.005912,773525.0,208783816
2016-09-07,0.0058920000000000005,686254.0,208100083
2016-09-08,0.005902,869389.0,208429513
2016-09-09,0.005869,849260.0,207282049
2016-09-10,0.00587,310034.0,207309243
2016-09-11,0.005842,533904.0,206330243
2016-09-12,0.0058969999999999995,680932.0,208277648
2016-09-13,0.005886,836942.0,207878914
2016-09-14,0.005961,1048560.0,210537259
2016-09-15,0.008303,15967600.0,294409541
2016-09-16,0.0074459999999999995,12342800.0,264017927
2016-09-17,0.007018000000000001,1646260.0,248852614
2016-09-18,0.006853,2231350.0,242976897
2016-09-19,0.0068579999999999995,2930120.0,243179716
2016-09-20,0.006784999999999999,1365440.0,240590585
2016-09-21,0.006829000000000001,1719470.0,242135483
2016-09-22,0.006843000000000001,1491330.0,242632614
2016-09-23,0.0072109999999999995,3104540.0,255679254
2016-09-24,0.0073620000000000005,2170050.0,261050169
2016-09-25,0.007855,4699860.0,278512115
2016-09-26,0.007963,9102940.0,282365048
2016-09-27,0.008229,6131430.0,291797037
2016-09-28,0.009048,7558520.0,320824517
2016-09-29,0.008914,5974090.0,316225905
2016-09-30,0.00883,7561150.0,313257340
2016-10-01,0.008205,5895530.0,291065121
2016-10-02,0.008165,2072840.0,289655692
2016-10-03,0.008089,2776300.0,286966317
2016-10-04,0.007853,2642950.0,278579626
2016-10-05,0.007435,4840340.0,263742834
2016-10-06,0.007382,2826190.0,261893013
2016-10-07,0.007377,3042600.0,261687609
2016-10-08,0.00731,2019560.0,259344432
2016-10-09,0.007543000000000001,3390900.0,267594684
2016-10-10,0.007978,6150610.0,283038010
2016-10-11,0.008234,4003630.0,292120171
2016-10-12,0.007949,2943130.0,281990055
2016-10-13,0.007982,1009720.0,283150594
2016-10-14,0.008767,1915430.0,311016814
2016-10-15,0.008145999999999999,781979.0,288973588
2016-10-16,0.008078,608355.0,286570104
2016-10-17,0.008029999999999999,2485290.0,284885360
2016-10-18,0.00835,3782990.0,296223772
2016-10-19,0.008627,3360180.0,306053399
2016-10-20,0.009092,5895540.0,322653788
2016-10-21,0.009029,4055710.0,320429035
2016-10-22,0.008971999999999999,1649580.0,318415081
2016-10-23,0.009454,974189.0,335501923
2016-10-24,0.009065,1717690.0,321697382
2016-10-25,0.008891,2780690.0,315518182
2016-10-26,0.008834999999999999,2969280.0,313525877
2016-10-27,0.008481,4302920.0,301323830
2016-10-28,0.008143000000000001,3881320.0,289334577
2016-10-29,0.007731999999999999,3471390.0,274737698
2016-10-30,0.008014,2071780.0,284757107
2016-10-31,0.008196,2515480.0,291210973
2016-11-01,0.008102,1875440.0,287884553
2016-11-02,0.008222,1739300.0,292147928
2016-11-03,0.008020999999999999,3114110.0,285948762
2016-11-04,0.008157,2707110.0,290786409
2016-11-05,0.00823,967011.0,293413782
2016-11-06,0.008193,784787.0,292091183
2016-11-07,0.008108,2308500.0,289062752
2016-11-08,0.008206,2477080.0,292550350
2016-11-09,0.008079000000000001,3575540.0,288005742
2016-11-10,0.008136,2600650.0,290984040
2016-11-11,0.008065000000000001,2039200.0,288449723
2016-11-12,0.008043999999999999,1708000.0,287694006
2016-11-13,0.008256999999999999,2201990.0,295328431
2016-11-14,0.008098000000000001,1283330.0,289608871
2016-11-15,0.007881,3078090.0,281847837
2016-11-16,0.007842,2905840.0,280456216
2016-11-17,0.0077269999999999995,2401030.0,277116674
2016-11-18,0.007778,2487390.0,278954043
2016-11-19,0.0077989999999999995,1296770.0,279719046
2016-11-20,0.007651000000000001,1875290.0,274408501
2016-11-21,0.007566,2594010.0,271366065
2016-11-22,0.0074340000000000005,2400100.0,266617526
2016-11-23,0.007061,3730650.0,253252040
2016-11-24,0.00695,1845880.0,249325628
2016-11-25,0.006901999999999999,995869.0,247621847
2016-11-26,0.007390000000000001,560816.0,265121385
2016-11-27,0.0070739999999999996,525140.0,253777557
2016-11-28,0.0070079999999999995,1818750.0,251422257
2016-11-29,0.00678,1551670.0,243251358
2016-11-30,0.006723000000000001,1495310.0,241184506
2016-12-01,0.006702,1142000.0,241195305
2016-12-02,0.006659999999999999,1756030.0,239694615
2016-12-03,0.006587999999999999,1213480.0,237099899
2016-12-04,0.006527,1167110.0,234887732
2016-12-05,0.0064340000000000005,867666.0,231528275
2016-12-06,0.0066549999999999995,1396500.0,239510358
2016-12-07,0.006851,2805260.0,246553161
2016-12-08,0.007097,2789540.0,255463823
2016-12-09,0.007135,2421860.0,256809661
2016-12-10,0.006816,1297860.0,245331700
2016-12-11,0.006744,978511.0,242740088
2016-12-12,0.006778,1449640.0,243965345
2016-12-13,0.0067079999999999996,1946660.0,241460120
2016-12-14,0.006705,2002770.0,241329460
2016-12-15,0.006662,1050570.0,238465987
2016-12-16,0.00671,2575390.0,240187706
2016-12-17,0.006541,1838990.0,234116946
2016-12-18,0.006573999999999999,1194400.0,235319644
2016-12-19,0.0065450000000000005,1109670.0,234261556
2016-12-20,0.0065,2284690.0,232649010
2016-12-21,0.006445,2300840.0,230703575
2016-12-22,0.006363000000000001,2897110.0,229098085
2016-12-23,0.006286,3514540.0,226316807
2016-12-24,0.0063490000000000005,2495670.0,228603756
2016-12-25,0.006444,2188780.0,232006456
2016-12-26,0.006326,1640840.0,227749030
2016-12-27,0.0061990000000000005,2471000.0,223193135
2016-12-28,0.006173,2064130.0,222244080
2016-12-29,0.006340999999999999,1345050.0,230400639
2016-12-30,0.006426,1379470.0,233518379
2016-12-31,0.006449,272884.0,234334879
2017-01-01,0.006368,418978.0,231408636
2017-01-02,0.006311,1046250.0,229312700
2017-01-03,0.006386,1014830.0,232046355
2017-01-04,0.00657,1642730.0,238734599
2017-01-05,0.006201,4058170.0,225333042
2017-01-06,0.006314999999999999,1746150.0,229462513
2017-01-07,0.006365999999999999,1351030.0,231335019
2017-01-08,0.006233,554133.0,226499134
2017-01-09,0.006167,702255.0,224080102
2017-01-10,0.006698000000000001,2510530.0,243404745
2017-01-11,0.006411,3436270.0,232965876
2017-01-12,0.006423000000000001,5013190.0,236179631
2017-01-13,0.006595999999999999,2059340.0,242560559
2017-01-14,0.006862999999999999,1307810.0,252379605
2017-01-15,0.006726,780822.0,247328329
2017-01-16,0.006788,699284.0,249604106
2017-01-17,0.0068,1842150.0,250063012
2017-01-18,0.0067090000000000006,1342730.0,246714248
2017-01-19,0.007034,760684.0,259231566
2017-01-20,0.006675,620052.0,246023864
2017-01-21,0.006706,553724.0,247138388
2017-01-22,0.006712999999999999,362422.0,247414439
2017-01-23,0.006697,309838.0,246835064
2017-01-24,0.006540000000000001,509262.0,241037252
2017-01-25,0.006513,522497.0,240038824
2017-01-26,0.006690000000000001,1446950.0,246557247
2017-01-27,0.0064150000000000006,924745.0,236445291
